row_id,donation_date,donor_id,donor_name,donation,mail_pref,state
5420,23/10/2016,JE-15715,Joe Elijah,150,Email,Texas
5421,31/03/2017,CS-11950,Carlos Soltero,281,Email,Pennsylvania
5422,31/03/2017,CS-11950,Carlos Soltero,32,Email,Pennsylvania
5423,29/12/2017,PF-19225,Phillip Flathmann,11,Email,California
5424,3/11/2018,PJ-18835,Patrick Jones,26,Post,Kentucky
5425,20/01/2018,JF-15490,Jeremy Farry,4,Email,Connecticut
5426,3/12/2017,NM-18520,Neoma Murray,1650,Email,California
5427,3/12/2017,NM-18520,Neoma Murray,112,Email,California
5428,14/06/2017,MH-17290,Marc Harrigan,599,Do not Contact,California
5429,2/09/2017,SZ-20035,Sam Zeldin,47,Do not Contact,California
5430,5/09/2015,PR-18880,Patrick Ryan,32,Email,Florida
5431,21/10/2018,FC-14245,Frank Carlisle,162,Do not Contact,Ohio
5432,21/10/2018,FC-14245,Frank Carlisle,4,Do not Contact,Ohio
5433,21/10/2018,FC-14245,Frank Carlisle,6,Do not Contact,Ohio
5434,25/04/2018,LH-16750,Larry Hughes,9,Email,Arizona
5435,19/10/2016,RM-19675,Robert Marley,1641,Do not Contact,California
5436,19/10/2016,RM-19675,Robert Marley,270,Do not Contact,California
5437,5/07/2015,DM-13525,Don Miller,20,Post,Florida
5438,5/07/2015,DM-13525,Don Miller,10,Post,Florida
5439,5/07/2015,DM-13525,Don Miller,213,Post,Florida
5440,4/04/2017,EH-14185,Evan Henry,589,Email,New York
5441,13/11/2018,TC-21295,Toby Carlisle,2,Email,Florida
5442,9/09/2018,AI-10855,Arianne Irving,6,Email,Arizona
5443,17/04/2016,JM-15535,Jessica Myrick,100,Email,New York
5444,17/04/2016,JM-15535,Jessica Myrick,62,Email,New York
5445,17/04/2016,JM-15535,Jessica Myrick,11,Email,New York
5446,25/07/2017,BE-11335,Bill Eplett,21,Do not Contact,Texas
5447,26/08/2017,DR-12880,Dan Reichenbach,33,Post,New York
5448,26/08/2017,DR-12880,Dan Reichenbach,250,Post,New York
5449,12/09/2015,TA-21385,Tom Ashbrook,358,Do not Contact,Kansas
5450,12/09/2015,TA-21385,Tom Ashbrook,57,Do not Contact,Kansas
5451,12/09/2015,TA-21385,Tom Ashbrook,332,Do not Contact,Kansas
5452,12/09/2015,TA-21385,Tom Ashbrook,41,Do not Contact,Kansas
5453,22/07/2017,KN-16705,Kristina Nunn,86,Do not Contact,Nevada
5454,19/05/2018,PJ-18835,Patrick Jones,38,Post,Illinois
5455,28/04/2018,MC-17605,Matt Connell,8,Post,Pennsylvania
5456,28/04/2018,MC-17605,Matt Connell,7,Post,Pennsylvania
5457,29/12/2018,BS-11755,Bruce Stewart,20,Email,Washington
5458,29/12/2018,BS-11755,Bruce Stewart,68,Email,Washington
5459,4/09/2018,PK-19075,Pete Kriz,13,Email,California
5460,4/09/2018,PK-19075,Pete Kriz,1478,Email,California
5461,21/03/2015,TS-21205,Thomas Seio,16,Post,North Carolina
5462,28/09/2018,BD-11725,Bruce Degenhardt,9,Email,California
5463,19/01/2015,TS-21340,Toby Swindell,32,Email,Arizona
5464,19/01/2015,TS-21340,Toby Swindell,56,Email,Arizona
5465,19/01/2015,TS-21340,Toby Swindell,109,Email,Arizona
5466,19/01/2015,TS-21340,Toby Swindell,181,Email,Arizona
5467,14/02/2015,ST-20530,Shui Tom,16,Email,Texas
5468,9/06/2017,DB-13210,Dean Braden,122,Email,California
5469,26/09/2015,KF-16285,Karen Ferguson,586,Do not Contact,California
5470,26/09/2015,KF-16285,Karen Ferguson,19,Do not Contact,California
5471,30/05/2017,JM-16195,Justin MacKendrick,124,Email,Ohio
5472,19/12/2018,TS-21505,Tony Sayre,13,Email,Colorado
5473,19/12/2018,TS-21505,Tony Sayre,78,Email,Colorado
5474,19/12/2018,TS-21505,Tony Sayre,102,Email,Colorado
5475,26/12/2018,YC-21895,Yoseph Carroll,751,Post,Nebraska
5476,15/06/2018,Dp-13240,Dean percer,44,Do not Contact,Minnesota
5477,15/06/2018,Dp-13240,Dean percer,85,Do not Contact,Minnesota
5478,15/06/2018,Dp-13240,Dean percer,18,Do not Contact,Minnesota
5479,20/11/2017,SJ-20500,Shirley Jackson,128,Email,Delaware
5480,31/03/2015,KB-16240,Karen Bern,2,Post,Florida
5481,8/10/2018,CS-12250,Chris Selesnick,103,Post,California
5482,8/10/2018,CS-12250,Chris Selesnick,36,Post,California
5483,8/10/2018,CS-12250,Chris Selesnick,240,Post,California
5484,8/10/2018,CS-12250,Chris Selesnick,41,Post,California
5485,30/01/2018,EB-13870,Emily Burns,419,Email,Florida
5486,12/12/2015,PB-19150,Philip Brown,23,Email,Florida
5487,24/10/2016,MT-18070,Michelle Tran,4,Do not Contact,Texas
5488,1/04/2018,BF-11020,Barry Französisch,24,Post,Florida
5489,1/04/2018,BF-11020,Barry Französisch,6,Post,Florida
5490,1/04/2018,BF-11020,Barry Französisch,21,Post,Florida
5491,1/04/2018,BF-11020,Barry Französisch,218,Post,Florida
5492,26/01/2018,CG-12520,Claire Gute,18,Email,Texas
5493,28/11/2015,DH-13675,Duane Huffman,7,Do not Contact,California
5494,28/11/2015,DH-13675,Duane Huffman,41,Do not Contact,California
5495,28/11/2015,DH-13675,Duane Huffman,411,Do not Contact,California
5496,4/09/2016,SC-20440,Shaun Chance,8,Post,Pennsylvania
5497,12/06/2018,HG-15025,Hunter Glantz,64,Email,Ohio
5498,15/07/2018,MM-18055,Michelle Moray,7,Email,New York
5499,15/07/2018,MM-18055,Michelle Moray,8,Email,New York
5500,15/07/2018,MM-18055,Michelle Moray,42,Email,New York
5501,15/07/2018,MM-18055,Michelle Moray,664,Email,New York
5502,15/07/2018,MM-18055,Michelle Moray,9,Email,New York
5503,2/11/2018,TH-21115,Thea Hudgings,3,Post,Pennsylvania
5504,2/11/2018,TH-21115,Thea Hudgings,20,Post,Pennsylvania
5505,2/11/2018,TH-21115,Thea Hudgings,9,Post,Pennsylvania
5506,2/11/2018,TH-21115,Thea Hudgings,859,Post,Pennsylvania
5507,8/10/2017,JE-15745,Joel Eaton,62,Email,California
5508,8/04/2017,PG-18820,Patrick Gardner,18,Email,Georgia
5509,8/10/2016,MB-17305,Maria Bertelson,146,Email,California
5510,15/05/2018,JD-16015,Joy Daniels,57,Email,Illinois
5511,15/05/2018,JD-16015,Joy Daniels,11,Email,Illinois
5512,24/02/2015,JH-15430,Jennifer Halladay,33,Email,Oregon
5513,24/02/2015,JH-15430,Jennifer Halladay,23,Email,Oregon
5514,30/05/2016,EN-13780,Edward Nazzal,240,Email,New York
5515,30/05/2016,EN-13780,Edward Nazzal,160,Email,New York
5516,30/05/2016,EN-13780,Edward Nazzal,129,Email,New York
5517,18/11/2017,KC-16255,Karen Carlisle,1320,Post,Alabama
5518,4/12/2018,MS-17980,Michael Stewart,240,Post,Pennsylvania
5519,4/12/2018,MS-17980,Michael Stewart,55,Post,Pennsylvania
5520,4/12/2018,MS-17980,Michael Stewart,13,Post,Pennsylvania
5521,4/12/2018,MS-17980,Michael Stewart,24,Post,Pennsylvania
5522,4/12/2018,MS-17980,Michael Stewart,256,Post,Pennsylvania
5523,5/06/2017,CK-12205,Chloris Kastensmidt,22,Email,California
5524,5/06/2017,CK-12205,Chloris Kastensmidt,58,Email,California
5525,10/12/2017,SJ-20125,Sanjit Jacobs,80,Do not Contact,California
5526,30/04/2018,EA-14035,Erin Ashbrook,10,Post,California
5527,24/04/2018,MG-17890,Michael Granlund,2,Do not Contact,California
5528,8/05/2016,AB-10255,Alejandro Ballentine,38,Do not Contact,New York
5529,31/03/2016,SC-20260,Scott Cohen,80,Post,Florida
5530,6/08/2018,TB-21355,Todd Boyes,115,Post,Texas
5531,2/12/2018,JK-16090,Juliana Krohn,2480,Email,Nebraska
5532,6/06/2017,CK-12595,Clytie Kelty,180,Email,Arkansas
5533,6/06/2017,CK-12595,Clytie Kelty,27,Email,Arkansas
5534,6/06/2017,CK-12595,Clytie Kelty,323,Email,Arkansas
5535,6/06/2017,CK-12595,Clytie Kelty,60,Email,Arkansas
5536,6/06/2017,CK-12595,Clytie Kelty,64,Email,Arkansas
5537,6/06/2017,CK-12595,Clytie Kelty,12,Email,Arkansas
5538,6/06/2017,CK-12595,Clytie Kelty,13,Email,Arkansas
5539,13/04/2016,SS-20590,Sonia Sunley,17,Email,Nebraska
5540,22/05/2018,LE-16810,Laurel Elliston,182,Email,Illinois
5541,22/05/2018,LE-16810,Laurel Elliston,2,Email,Illinois
5542,22/05/2018,LE-16810,Laurel Elliston,22,Email,Illinois
5543,19/12/2017,ES-14080,Erin Smith,456,Post,Arizona
5544,19/12/2017,ES-14080,Erin Smith,10,Post,Arizona
5545,19/12/2017,ES-14080,Erin Smith,5,Post,Arizona
5546,22/09/2018,MG-17890,Michael Granlund,67,Do not Contact,New Hampshire
5547,7/09/2018,JM-16195,Justin MacKendrick,25,Email,Utah
5548,7/09/2018,JM-16195,Justin MacKendrick,127,Email,Utah
5549,28/11/2015,SG-20470,Sheri Gordon,44,Email,California
5550,28/11/2015,SG-20470,Sheri Gordon,140,Email,California
5551,12/11/2015,DB-12970,Darren Budd,3,Post,Texas
5552,12/11/2015,DB-12970,Darren Budd,17,Post,Texas
5553,12/11/2015,DB-12970,Darren Budd,80,Post,Texas
5554,12/11/2015,DB-12970,Darren Budd,36,Post,Texas
5555,12/11/2015,DB-12970,Darren Budd,68,Post,Texas
5556,2/10/2018,JW-15220,Jane Waco,10,Post,Alabama
5557,14/12/2016,KD-16495,Keith Dawkins,6,Post,Mississippi
5558,14/12/2016,KD-16495,Keith Dawkins,56,Post,Mississippi
5559,6/12/2016,IL-15100,Ivan Liston,6,Email,Nevada
5560,6/12/2016,IL-15100,Ivan Liston,1326,Email,Nevada
5561,6/12/2016,IL-15100,Ivan Liston,15,Email,Nevada
5562,31/03/2018,JE-15610,Jim Epp,35,Post,Georgia
5563,31/03/2018,JE-15610,Jim Epp,3000,Post,Georgia
5564,31/03/2018,JE-15610,Jim Epp,64,Post,Georgia
5565,13/03/2018,SU-20665,Stephanie Ulpright,19,Do not Contact,Illinois
5566,13/03/2018,SU-20665,Stephanie Ulpright,210,Do not Contact,Illinois
5567,13/03/2018,SU-20665,Stephanie Ulpright,30,Do not Contact,Illinois
5568,13/03/2018,SU-20665,Stephanie Ulpright,90,Do not Contact,Illinois
5569,13/03/2018,SU-20665,Stephanie Ulpright,960,Do not Contact,Illinois
5570,13/03/2018,SU-20665,Stephanie Ulpright,16,Do not Contact,Illinois
5571,13/03/2018,SU-20665,Stephanie Ulpright,34,Do not Contact,Illinois
5572,5/12/2015,EA-14035,Erin Ashbrook,98,Post,Ohio
5573,5/12/2015,EA-14035,Erin Ashbrook,30,Post,Ohio
5574,5/12/2015,EA-14035,Erin Ashbrook,17,Post,Ohio
5575,5/12/2015,EA-14035,Erin Ashbrook,37,Post,Ohio
5576,5/12/2015,EA-14035,Erin Ashbrook,180,Post,Ohio
5577,12/12/2017,RF-19840,Roy Französisch,384,Email,California
5578,12/12/2017,RF-19840,Roy Französisch,57,Email,California
5579,9/09/2018,LC-17050,Liz Carlisle,7,Email,California
5580,9/09/2018,LC-17050,Liz Carlisle,244,Email,California
5581,9/09/2018,LC-17050,Liz Carlisle,48,Email,California
5582,4/10/2018,PS-18970,Paul Stevenson,20,Do not Contact,Maryland
5583,9/05/2017,PS-18970,Paul Stevenson,8,Do not Contact,New York
5584,15/12/2015,JO-15280,Jas OCarroll,6,Email,California
5585,30/11/2018,VP-21730,Victor Preis,84,Do not Contact,New York
5586,30/11/2018,VP-21730,Victor Preis,546,Do not Contact,New York
5587,30/11/2018,VP-21730,Victor Preis,269,Do not Contact,New York
5588,19/03/2016,GA-14725,Guy Armstrong,11,Email,California
5589,19/07/2015,EM-14140,Eugene Moren,6,Do not Contact,Montana
5590,8/12/2017,DB-13615,Doug Bickford,34,Email,California
5591,8/12/2017,DB-13615,Doug Bickford,352,Email,California
5592,13/10/2015,ML-17395,Marina Lichtenstein,246,Post,New Jersey
5593,13/10/2015,ML-17395,Marina Lichtenstein,19,Post,New Jersey
5594,19/11/2018,JH-15430,Jennifer Halladay,60,Email,Ohio
5595,24/09/2018,BP-11095,Bart Pistole,392,Post,Massachusetts
5596,24/09/2018,BP-11095,Bart Pistole,438,Post,Massachusetts
5597,25/09/2016,SB-20185,Sarah Brown,69,Email,New Hampshire
5598,13/02/2018,SV-20785,Stewart Visinsky,25,Email,Maryland
5599,13/02/2018,SV-20785,Stewart Visinsky,11,Email,Maryland
5600,3/10/2015,DO-13435,Denny Ordway,56,Email,Ohio
5601,3/10/2015,DO-13435,Denny Ordway,14,Email,Ohio
5602,3/10/2015,DO-13435,Denny Ordway,142,Email,Ohio
5603,27/08/2017,TB-21355,Todd Boyes,14,Post,Texas
5604,27/08/2017,TB-21355,Todd Boyes,80,Post,Texas
5605,3/12/2016,BS-11380,Bill Stewart,590,Post,New York
5606,20/09/2017,FM-14215,Filia McAdams,17,Post,North Carolina
5607,20/09/2017,FM-14215,Filia McAdams,98,Post,North Carolina
5608,25/03/2018,JL-15835,John Lee,11,Email,New York
5609,6/12/2016,AF-10870,Art Ferguson,8,Email,California
5610,31/08/2018,BG-11035,Barry Gonzalez,660,Email,Louisiana
5611,5/10/2016,MB-17305,Maria Bertelson,53,Email,Ohio
5612,18/08/2018,HW-14935,Helen Wasserman,844,Post,Washington
5613,18/08/2018,HW-14935,Helen Wasserman,1496,Post,Washington
5614,2/02/2017,AB-10105,Adrian Barton,118,Email,New York
5615,23/08/2017,JP-15460,Jennifer Patt,21,Post,New York
5616,23/08/2017,JP-15460,Jennifer Patt,1041,Post,New York
5617,23/08/2017,JP-15460,Jennifer Patt,29,Post,New York
5618,30/06/2018,DV-13045,Darrin Van Huff,20,Post,Tennessee
5619,18/09/2016,CM-12190,Charlotte Melton,444,Email,California
5620,25/09/2017,SC-20695,Steve Chapman,500,Post,Wisconsin
5621,25/09/2017,SC-20695,Steve Chapman,3,Post,Wisconsin
5622,25/09/2017,SC-20695,Steve Chapman,202,Post,Wisconsin
5623,25/09/2017,SC-20695,Steve Chapman,69,Post,Wisconsin
5624,24/10/2017,VW-21775,Victoria Wilson,100,Post,California
5625,24/10/2017,VW-21775,Victoria Wilson,360,Post,California
5626,29/09/2015,PP-18955,Paul Prost,6,Do not Contact,Washington
5627,29/09/2015,PP-18955,Paul Prost,2349,Do not Contact,Washington
5628,26/06/2018,DR-12880,Dan Reichenbach,14,Post,Florida
5629,26/06/2018,DR-12880,Dan Reichenbach,274,Post,Florida
5630,21/08/2017,RB-19465,Rick Bensley,815,Do not Contact,Pennsylvania
5631,11/02/2015,NF-18385,Natalie Fritzler,234,Email,Virginia
5632,11/02/2015,NF-18385,Natalie Fritzler,1256,Email,Virginia
5633,11/02/2015,NF-18385,Natalie Fritzler,17,Email,Virginia
5634,23/09/2017,CR-12580,Clay Rozendal,11,Do not Contact,New York
5635,5/12/2016,SU-20665,Stephanie Ulpright,153,Do not Contact,Michigan
5636,3/09/2018,SC-20050,Sample Company A,83,Do not Contact,California
5637,3/09/2018,SC-20050,Sample Company A,285,Do not Contact,California
5638,26/03/2018,ML-18040,Michelle Lonsdale,61,Post,Michigan
5639,21/12/2015,GM-14440,Gary McGarr,1326,Email,California
5640,21/12/2015,GM-14440,Gary McGarr,572,Email,California
5641,23/09/2015,JK-15640,Jim Kriz,29,Do not Contact,Ohio
5642,2/04/2018,AT-10435,Alyssa Tate,11,Do not Contact,Connecticut
5643,1/04/2017,DB-12910,Daniel Byrd,7,Do not Contact,Georgia
5644,15/05/2016,AH-10690,Anna Häberlin,18,Post,Georgia
5645,23/03/2018,SJ-20125,Sanjit Jacobs,35,Do not Contact,Washington
5646,14/04/2018,HM-14860,Harry Marie,74,Post,New Jersey
5647,4/01/2016,AG-10495,Andrew Gjertsen,192,Post,Virginia
5648,2/11/2018,JB-16000,Joy Bell-,19,Email,Utah
5649,17/07/2018,AJ-10795,Anthony Johnson,32,Post,California
5650,17/07/2018,AJ-10795,Anthony Johnson,58,Post,California
5651,17/07/2018,AJ-10795,Anthony Johnson,11,Post,California
5652,17/07/2018,AJ-10795,Anthony Johnson,1194,Post,California
5653,6/10/2018,MM-18280,Muhammed MacIntyre,41,Post,New York
5654,4/11/2015,TH-21235,Tiffany House,3,Post,California
5655,18/12/2017,AH-10120,Adrian Hane,45,Do not Contact,Oregon
5656,18/12/2017,AH-10120,Adrian Hane,19,Do not Contact,Oregon
5657,18/12/2017,AH-10120,Adrian Hane,12,Do not Contact,Oregon
5658,18/12/2017,AH-10120,Adrian Hane,113,Do not Contact,Oregon
5659,18/12/2017,AH-10120,Adrian Hane,377,Do not Contact,Oregon
5660,18/12/2017,AH-10120,Adrian Hane,16,Do not Contact,Oregon
5661,18/12/2017,AH-10120,Adrian Hane,29,Do not Contact,Oregon
5662,24/09/2017,CL-12700,Craig Leslie,21,Do not Contact,Colorado
5663,24/09/2017,CL-12700,Craig Leslie,511,Do not Contact,Colorado
5664,21/07/2017,JG-15310,Jason Gross,19,Post,Ohio
5665,21/07/2017,JG-15310,Jason Gross,11,Post,Ohio
5666,21/07/2017,JG-15310,Jason Gross,67,Post,Ohio
5667,21/07/2017,JG-15310,Jason Gross,99,Post,Ohio
5668,11/06/2017,SE-20110,Sanjit Engle,15,Email,Washington
5669,11/06/2017,SE-20110,Sanjit Engle,54,Email,Washington
5670,11/06/2017,SE-20110,Sanjit Engle,390,Email,Washington
5671,9/06/2016,TG-21640,Trudy Glocke,355,Email,Idaho
5672,9/06/2016,TG-21640,Trudy Glocke,140,Email,Idaho
5673,27/10/2018,SH-19975,Sally Hughsby,16,Post,Texas
5674,27/10/2018,SH-19975,Sally Hughsby,8,Post,Texas
5675,22/01/2017,MC-17275,Marc Crier,13,Email,Washington
5676,28/05/2015,PJ-18835,Patrick Jones,57,Post,Washington
5677,28/05/2015,PJ-18835,Patrick Jones,28,Post,Washington
5678,29/12/2015,ZC-21910,Zuschuss Carroll,39,Email,Illinois
5679,28/07/2017,SC-20680,Steve Carroll,20,Do not Contact,Michigan
5680,28/07/2017,SC-20680,Steve Carroll,110,Do not Contact,Michigan
5681,24/09/2017,BP-11230,Benjamin Patterson,6,Email,Oklahoma
5682,24/09/2017,BP-11230,Benjamin Patterson,6,Email,Oklahoma
5683,2/04/2015,RD-19585,Rob Dowd,16,Email,Georgia
5684,2/04/2015,RD-19585,Rob Dowd,1050,Email,Georgia
5685,2/04/2015,RD-19585,Rob Dowd,155,Email,Georgia
5686,5/11/2016,KL-16645,Ken Lonsdale,98,Email,Washington
5687,28/07/2015,CK-12205,Chloris Kastensmidt,14,Email,Florida
5688,28/07/2015,CK-12205,Chloris Kastensmidt,130,Email,Florida
5689,28/07/2015,CK-12205,Chloris Kastensmidt,49,Email,Florida
5690,26/12/2016,RB-19705,Roger Barcio,275,Do not Contact,Texas
5691,10/12/2016,KM-16225,Kalyca Meade,27,Post,Maryland
5692,10/12/2016,KM-16225,Kalyca Meade,45,Post,Maryland
5693,10/12/2016,KM-16225,Kalyca Meade,135,Post,Maryland
5694,10/12/2016,KM-16225,Kalyca Meade,26,Post,Maryland
5695,10/12/2016,KM-16225,Kalyca Meade,543,Post,Maryland
5696,5/05/2017,AH-10465,Amy Hunt,71,Email,California
5697,14/10/2018,AG-10765,Anthony Garverick,27,Do not Contact,Illinois
5698,14/10/2018,AG-10765,Anthony Garverick,13,Do not Contact,Illinois
5699,5/11/2017,EB-14170,Evan Bailliet,12,Email,Texas
5700,3/11/2018,PG-18895,Paul Gonzalez,36,Email,California
5701,24/11/2017,CA-12055,Cathy Armstrong,41,Do not Contact,Ohio
5702,24/11/2017,CA-12055,Cathy Armstrong,140,Do not Contact,Ohio
5703,14/12/2015,SS-20875,Sung Shariari,3,Email,Ohio
5704,14/12/2015,SS-20875,Sung Shariari,137,Email,Ohio
5705,14/12/2015,SS-20875,Sung Shariari,264,Email,Ohio
5706,3/11/2015,RP-19390,Resi Pölking,12,Email,Connecticut
5707,22/09/2018,SC-20440,Shaun Chance,40,Post,New York
5708,8/05/2016,NW-18400,Natalie Webber,79,Email,New York
5709,8/05/2016,NW-18400,Natalie Webber,358,Email,New York
5710,8/05/2016,NW-18400,Natalie Webber,128,Email,New York
5711,8/05/2016,NW-18400,Natalie Webber,2800,Email,New York
5712,8/05/2016,NW-18400,Natalie Webber,19,Email,New York
5713,31/07/2018,KW-16435,Katrina Willman,37,Email,Illinois
5714,1/03/2015,HR-14770,Hallie Redmond,6,Do not Contact,New York
5715,25/09/2018,AG-10900,Arthur Gainer,178,Email,Virginia
5716,9/10/2016,BM-11650,Brian Moss,620,Post,Michigan
5717,9/10/2016,BM-11650,Brian Moss,29,Post,Michigan
5718,9/10/2016,BM-11650,Brian Moss,58,Post,Michigan
5719,9/10/2016,BM-11650,Brian Moss,29,Post,Michigan
5720,29/03/2018,RD-19720,Roger Demir,81,Email,Indiana
5721,14/11/2016,KB-16585,Ken Black,9,Post,Oregon
5722,14/11/2016,KB-16585,Ken Black,91,Post,Oregon
5723,14/11/2016,KB-16585,Ken Black,160,Post,Oregon
5724,26/09/2017,DW-13585,Dorothy Wardle,13,Post,California
5725,22/09/2015,VG-21805,Vivek Grady,332,Post,Illinois
5726,25/09/2016,DR-12880,Dan Reichenbach,900,Post,New York
5727,4/05/2016,AH-10690,Anna Häberlin,946,Post,Texas
5728,8/12/2018,JP-15520,Jeremy Pistek,178,Email,Wisconsin
5729,8/12/2018,JP-15520,Jeremy Pistek,1090,Email,Wisconsin
5730,8/12/2018,JP-15520,Jeremy Pistek,61,Email,Wisconsin
5731,8/12/2018,JP-15520,Jeremy Pistek,460,Email,Wisconsin
5732,8/12/2018,JP-15520,Jeremy Pistek,28,Email,Wisconsin
5733,29/06/2018,DR-12880,Dan Reichenbach,639,Post,Connecticut
5734,29/06/2018,DR-12880,Dan Reichenbach,31,Post,Connecticut
5735,29/06/2018,DR-12880,Dan Reichenbach,25,Post,Connecticut
5736,29/06/2015,JK-15625,Jim Karlsson,14,Email,New York
5737,20/01/2015,MV-17485,Mark Van Huff,19,Email,California
5738,20/01/2015,MV-17485,Mark Van Huff,19,Email,California
5739,31/12/2017,BP-11155,Becky Pak,38,Email,California
5740,28/03/2018,DH-13075,Dave Hallsten,13,Post,California
5741,28/03/2018,DH-13075,Dave Hallsten,26,Post,California
5742,28/03/2018,DH-13075,Dave Hallsten,533,Post,California
5743,28/03/2018,DH-13075,Dave Hallsten,27,Post,California
5744,28/03/2018,DH-13075,Dave Hallsten,20,Post,California
5745,28/03/2018,DH-13075,Dave Hallsten,795,Post,California
5746,28/03/2018,DH-13075,Dave Hallsten,22,Post,California
5747,8/12/2017,LH-16900,Lena Hernandez,250,Email,North Carolina
5748,8/12/2017,LH-16900,Lena Hernandez,68,Email,North Carolina
5749,8/12/2017,LH-16900,Lena Hernandez,17,Email,North Carolina
5750,18/11/2018,DK-13090,Dave Kipp,75,Email,New York
5751,30/05/2015,SS-20410,Shahid Shariari,355,Email,Illinois
5752,22/01/2017,FP-14320,Frank Preis,44,Email,California
5753,22/01/2017,FP-14320,Frank Preis,21,Email,California
5754,3/02/2017,LC-17050,Liz Carlisle,866,Email,Kentucky
5755,29/03/2016,AS-10240,Alan Shonely,6,Email,Virginia
5756,14/10/2015,HG-15025,Hunter Glantz,3,Email,Texas
5757,14/10/2015,HG-15025,Hunter Glantz,2000,Email,Texas
5758,11/08/2016,BW-11065,Barry Weirich,46,Email,North Carolina
5759,22/11/2016,BH-11710,Brosina Hoffman,33,Email,Florida
5760,30/12/2017,JP-16135,Julie Prescott,481,Do not Contact,California
5761,30/12/2017,JP-16135,Julie Prescott,6,Do not Contact,California
5762,12/08/2018,JM-16195,Justin MacKendrick,543,Email,California
5763,12/08/2018,JM-16195,Justin MacKendrick,55,Email,California
5764,3/11/2016,FH-14365,Fred Hopkins,1449,Post,New York
5765,10/09/2016,MC-17575,Matt Collins,354,Email,Washington
5766,8/11/2015,EB-13870,Emily Burns,334,Email,California
5767,8/10/2017,PM-19135,Peter McVee,60,Do not Contact,Texas
5768,8/09/2018,AR-10345,Alex Russell,85,Post,Texas
5769,25/02/2016,SS-20875,Sung Shariari,3,Email,Massachusetts
5770,25/02/2016,SS-20875,Sung Shariari,23,Email,Massachusetts
5771,24/09/2016,SC-20440,Shaun Chance,15,Post,California
5772,24/09/2016,SC-20440,Shaun Chance,1158,Post,California
5773,26/11/2016,EA-14035,Erin Ashbrook,600,Post,Missouri
5774,31/08/2017,TP-21130,Theone Pippenger,24,Email,Texas
5775,12/04/2017,BP-11290,Beth Paige,638,Email,California
5776,12/04/2017,BP-11290,Beth Paige,13,Email,California
5777,4/12/2017,LM-17065,Liz MacKendrick,16,Email,New York
5778,4/12/2017,KT-16465,Kean Takahito,105,Email,California
5779,11/11/2015,AP-10915,Arthur Prichep,30,Email,California
5780,11/11/2015,AP-10915,Arthur Prichep,113,Email,California
5781,2/04/2016,JD-15790,John Dryer,72,Email,California
5782,12/12/2016,XP-21865,Xylona Preis,2,Email,California
5783,12/12/2016,XP-21865,Xylona Preis,16,Email,California
5784,12/12/2016,XP-21865,Xylona Preis,36,Email,California
5785,2/10/2018,JK-16090,Juliana Krohn,218,Email,Oregon
5786,2/10/2018,JK-16090,Juliana Krohn,39,Email,Oregon
5787,2/10/2018,JK-16090,Juliana Krohn,23,Email,Oregon
5788,2/10/2018,JK-16090,Juliana Krohn,95,Email,Oregon
5789,10/04/2018,MG-18205,Mitch Gastineau,12,Post,Florida
5790,10/04/2018,MG-18205,Mitch Gastineau,4,Post,Florida
5791,29/09/2018,PG-18820,Patrick Gardner,35,Email,California
5792,29/09/2018,PG-18820,Patrick Gardner,73,Email,California
5793,29/09/2018,PG-18820,Patrick Gardner,98,Email,California
5794,29/09/2018,PG-18820,Patrick Gardner,52,Email,California
5795,29/09/2018,PG-18820,Patrick Gardner,47,Email,California
5796,29/09/2015,LD-17005,Lisa DeCherney,1396,Email,New York
5797,29/09/2015,LD-17005,Lisa DeCherney,117,Email,New York
5798,29/09/2015,LD-17005,Lisa DeCherney,19,Email,New York
5799,29/09/2015,LD-17005,Lisa DeCherney,78,Email,New York
5800,20/08/2015,CR-12730,Craig Reiter,421,Email,Illinois
5801,11/07/2015,MN-17935,Michael Nguyen,576,Email,Texas
5802,11/07/2015,MN-17935,Michael Nguyen,10,Email,Texas
5803,22/03/2016,RD-19900,Ruben Dartt,16,Email,California
5804,12/05/2018,JP-16135,Julie Prescott,10,Do not Contact,Ohio
5805,13/11/2018,KE-16420,Katrina Edelman,62,Post,Texas
5806,13/11/2018,KE-16420,Katrina Edelman,206,Post,Texas
5807,4/09/2017,DL-13315,Delfina Latchford,12,Email,Tennessee
5808,4/09/2017,DL-13315,Delfina Latchford,87,Email,Tennessee
5809,4/09/2017,DL-13315,Delfina Latchford,32,Email,Tennessee
5810,6/02/2017,KB-16240,Karen Bern,132,Post,Tennessee
5811,22/03/2016,JD-16150,Justin Deggeller,106,Post,California
5812,22/03/2016,JD-16150,Justin Deggeller,92,Post,California
5813,22/03/2016,JD-16150,Justin Deggeller,1488,Post,California
5814,2/07/2016,SR-20740,Steven Roelle,19,Do not Contact,New York
5815,15/06/2016,AC-10450,Amy Cox,12,Email,Florida
5816,26/11/2015,LS-17245,Lynn Smith,280,Email,New York
5817,26/11/2015,LS-17245,Lynn Smith,13,Email,New York
5818,26/11/2015,LS-17245,Lynn Smith,17,Email,New York
5819,26/11/2015,LS-17245,Lynn Smith,93,Email,New York
5820,26/11/2015,LS-17245,Lynn Smith,12,Email,New York
5821,12/05/2018,CS-12175,Charles Sheldon,239,Post,California
5822,12/05/2018,CS-12175,Charles Sheldon,8,Post,California
